  0.965561E-02  0.157542E+08  0.157451E+08  0.272820E+03 -0.205063E+04  0.000000E+00  0.157527E+08  0.157527E+08  0.157527E+08 -0.373647E+00  0.829000E+07  0.828992E+07  0.285678E+01
  0.976349E-02  0.157066E+08  0.156974E+08  0.720620E+03 -0.210680E+04  0.000000E+00  0.157052E+08  0.157052E+08  0.157052E+08 -0.372519E+00  0.826498E+07  0.826489E+07  0.287785E+01
  0.987258E-02  0.156587E+08  0.156492E+08  0.679703E+03 -0.237346E+04  0.000000E+00  0.156572E+08  0.156572E+08  0.156572E+08 -0.371381E+00  0.823974E+07  0.823965E+07  0.289897E+01
  0.998289E-02  0.156104E+08  0.156007E+08  0.359173E+03 -0.254549E+04  0.000000E+00  0.156088E+08  0.156088E+08  0.156088E+08 -0.370234E+00  0.821428E+07  0.821419E+07  0.292015E+01
  0.100944E-01  0.155616E+08  0.155518E+08  0.193248E+03 -0.241593E+04  0.000000E+00  0.155601E+08  0.155601E+08  0.155601E+08 -0.369077E+00  0.818860E+07  0.818852E+07  0.294139E+01
  0.102072E-01  0.155124E+08  0.155024E+08  0.396391E+03 -0.208567E+04  0.000000E+00  0.155109E+08  0.155109E+08  0.155109E+08 -0.367910E+00  0.816271E+07  0.816262E+07  0.296267E+01
  0.103213E-01  0.154628E+08  0.154526E+08  0.757301E+03 -0.186134E+04  0.000000E+00  0.154612E+08  0.154612E+08  0.154612E+08 -0.366733E+00  0.813660E+07  0.813651E+07  0.298401E+01
  0.104366E-01  0.154128E+08  0.154024E+08  0.874111E+03 -0.193416E+04  0.000000E+00  0.154112E+08  0.154112E+08  0.154112E+08 -0.365546E+00  0.811027E+07  0.811018E+07  0.300538E+01
  0.105532E-01  0.153624E+08  0.153518E+08  0.581580E+03 -0.217431E+04  0.000000E+00  0.153608E+08  0.153608E+08  0.153608E+08 -0.364349E+00  0.808372E+07  0.808362E+07  0.302680E+01
  0.106711E-01  0.153116E+08  0.153007E+08  0.116819E+03 -0.227129E+04  0.000000E+00  0.153099E+08  0.153099E+08  0.153099E+08 -0.363142E+00  0.805694E+07  0.805684E+07  0.304825E+01
